Transaction_ID,User,Amount,Location,Time,Device,Status
TXN1447,Sneha,53613,USA,21:48:53,Mobile,Normal
TXN1553,Nikhil,15823,India,20:00:00,Mobile,Normal
TXN1178,Neha,57099,USA,19:02:20,Tablet,Normal
TXN1390,Priya,7566,India,16:45:30,Laptop,Normal
TXN1578,Anjali,25370,India,14:46:56,Laptop,Normal
TXN2477,Ritika,40459,UK,20:08:56,Mobile,Normal
TXN2706,Tanvi,60067,China,17:40:46,Tablet,Suspicious
TXN2287,Vikram,55756,India,08:09:13,Mobile,Normal
TXN2644,Priya,65221,Russia,11:58:15,Desktop,Suspicious
TXN2023,Sanjay,39207,Singapore,22:02:16,Desktop,Normal
TXN1820,Pooja,14766,USA,17:13:26,Desktop,Normal
TXN2824,Divya,87401,UAE,21:24:43,Laptop,Suspicious
TXN1984,Akash,41431,India,22:02:46,Laptop,Normal
TXN2338,Vikram,51331,India,09:07:16,Tablet,Normal
TXN1664,Kavya,20585,India,18:57:54,Laptop,Normal
TXN1142,Sneha,58194,India,15:30:30,Tablet,Normal
TXN2516,Nisha,99146,India,20:27:28,Tablet,Suspicious
TXN2429,Kavya,18054,India,20:27:07,Tablet,Normal
TXN1864,Rajesh,28569,India,07:44:33,Tablet,Normal
TXN1421,Divya,59414,India,20:55:58,Tablet,Normal
TXN1636,Manish,21793,India,17:14:42,Desktop,Normal
TXN2406,Shreya,19467,India,08:26:23,Desktop,Normal
TXN1799,Divya,20239,India,22:30:35,Laptop,Normal
TXN2403,Sneha,11343,India,22:45:49,Desktop,Normal
TXN1615,Akash,48476,India,21:01:24,Tablet,Normal
TXN1294,Pooja,6496,USA,11:17:28,Desktop,Normal
TXN1923,Aditya,42399,UAE,10:55:10,Mobile,Normal
TXN2268,Anjali,41542,UAE,11:45:34,Mobile,Normal
TXN2902,Akash,92870,India,04:40:24,Desktop,Suspicious
TXN1088,Amit,54636,UAE,13:43:19,Desktop,Normal
TXN1041,Shreya,57470,India,13:12:12,Tablet,Normal
TXN2801,Dev,88863,Brazil,12:38:17,Desktop,Suspicious
TXN2933,Aditya,79415,France,04:15:36,Laptop,Suspicious
TXN1131,Amit,16817,USA,19:31:35,Desktop,Normal
TXN2001,Anjali,32999,UK,09:38:41,Mobile,Normal
TXN2157,Shreya,49324,India,06:18:31,Laptop,Normal
TXN2094,Akash,3042,India,18:40:34,Desktop,Normal
TXN2854,Nikhil,54993,USA,10:05:19,Laptop,Suspicious
TXN2344,Dev,3070,India,09:24:28,Mobile,Normal
TXN2498,Dev,1651,USA,22:04:05,Mobile,Normal
TXN1164,Aditya,6771,India,14:20:07,Tablet,Normal
TXN1724,Karan,33124,India,12:10:58,Tablet,Normal
TXN1290,Divya,45453,UAE,20:29:49,Mobile,Normal
TXN2208,Karan,8916,China,10:20:53,Desktop,Normal
TXN2588,Divya,59832,India,00:35:07,Desktop,Suspicious
TXN2896,Rohan,90913,Nigeria,04:07:12,Tablet,Suspicious
TXN2641,Tanvi,99392,India,04:28:22,Desktop,Suspicious
TXN2361,Anjali,41293,India,17:27:12,Tablet,Normal
TXN1778,Tanvi,23629,UAE,10:45:41,Desktop,Normal
TXN1839,Dev,34694,India,20:10:11,Desktop,Normal
TXN1348,Akash,37937,India,06:05:02,Mobile,Normal
TXN2944,Arjun,49028,Nigeria,23:08:20,Desktop,Suspicious
TXN1571,Suresh,27363,India,10:17:05,Mobile,Normal
TXN1917,Sanjay,7486,USA,11:03:13,Mobile,Normal
TXN1976,Rohan,35345,India,21:49:35,Desktop,Normal
TXN2913,Manish,68781,USA,13:24:56,Mobile,Suspicious
TXN2468,Kavya,31899,India,20:37:15,Desktop,Normal
TXN2591,Anjali,41408,China,02:58:06,Laptop,Suspicious
TXN2317,Tanvi,1673,USA,09:50:07,Desktop,Normal
TXN2844,Aditya,73793,India,04:03:56,Laptop,Suspicious
TXN1136,Arjun,21094,India,13:07:46,Desktop,Normal
TXN1458,Rahul,35879,India,19:00:01,Mobile,Normal
TXN1375,Anjali,35356,India,18:09:52,Desktop,Normal
TXN2342,Shreya,31541,India,15:42:31,Tablet,Normal
TXN1333,Aditya,12315,Singapore,20:05:51,Mobile,Normal
TXN2159,Arjun,57220,India,06:47:07,Desktop,Normal
TXN2760,Simran,52700,Brazil,21:32:59,Desktop,Suspicious
TXN2457,Karan,39483,USA,20:48:42,Tablet,Normal
TXN1816,Kavya,11244,India,13:08:47,Tablet,Normal
TXN2114,Suresh,40067,Singapore,20:39:22,Mobile,Normal
TXN2005,Manish,51948,India,18:03:19,Laptop,Normal
TXN2856,Ishita,84244,USA,21:06:21,Tablet,Suspicious
TXN2954,Rahul,64257,Germany,00:30:42,Tablet,Suspicious
TXN2850,Anjali,79345,India,13:12:17,Laptop,Suspicious
TXN1910,Meera,14797,India,17:23:54,Tablet,Normal
TXN2929,Aditya,87623,India,02:24:18,Desktop,Suspicious
TXN2125,Kavya,26153,India,16:13:52,Tablet,Normal
TXN1328,Divya,25380,India,08:36:08,Mobile,Normal
TXN2247,Sanjay,59552,USA,16:33:02,Mobile,Normal
TXN1318,Ishita,29818,Singapore,18:21:11,Tablet,Normal
TXN2689,Ishita,93030,Russia,02:57:55,Tablet,Suspicious
TXN2358,Arjun,2337,USA,21:37:01,Mobile,Normal
TXN2732,Shreya,65163,Nigeria,04:19:36,Desktop,Suspicious
TXN1167,Manish,29969,USA,07:13:17,Desktop,Normal
TXN1012,Riya,42613,India,13:10:29,Tablet,Normal
TXN2926,Sanjay,62513,India,10:27:50,Desktop,Suspicious
TXN1171,Kavya,47963,India,22:45:17,Tablet,Normal
TXN1649,Ishita,5915,India,08:21:38,Tablet,Normal
TXN2061,Manish,24785,India,22:45:24,Desktop,Normal
TXN1260,Rajesh,6154,India,15:47:21,Desktop,Normal
TXN2366,Meera,14745,India,08:41:52,Mobile,Normal
TXN2548,Vivek,65818,Unknown,10:56:43,Mobile,Suspicious
TXN1901,Sneha,6143,India,21:39:00,Laptop,Normal
TXN1672,Ritika,7922,India,09:50:18,Mobile,Normal
TXN1258,Karan,12263,UK,20:53:44,Mobile,Normal
TXN1844,Akash,49621,India,11:24:41,Tablet,Normal
TXN1867,Pooja,40209,Singapore,19:16:12,Laptop,Normal
TXN2799,Anjali,84224,India,01:36:03,Desktop,Suspicious
TXN1138,Arjun,48486,India,22:38:18,Laptop,Normal
TXN1893,Kavya,8619,India,08:24:40,Desktop,Normal
TXN2837,Divya,60755,UK,01:58:22,Mobile,Suspicious
TXN1549,Anjali,58306,UAE,14:05:41,Mobile,Normal
TXN1319,Suresh,33605,India,22:17:51,Laptop,Normal
TXN2526,Vikram,82926,UK,19:42:39,Tablet,Suspicious
TXN2805,Pooja,96917,India,08:59:08,Mobile,Suspicious
TXN2177,Riya,44031,Singapore,12:38:40,Laptop,Normal
TXN1558,Riya,43599,India,20:22:46,Desktop,Normal
TXN1139,Akash,13721,India,13:23:11,Mobile,Normal
TXN2734,Sanjay,56189,Unknown,18:34:45,Laptop,Suspicious
TXN1531,Pooja,58331,India,20:16:22,Laptop,Normal
TXN1224,Anjali,18391,India,10:47:26,Laptop,Normal
TXN1723,Ishita,35097,India,22:21:27,Desktop,Normal
TXN1786,Neha,34483,UK,15:44:42,Laptop,Normal
TXN2717,Arjun,66136,Nigeria,09:45:24,Laptop,Suspicious
TXN2007,Vikram,4310,India,18:28:48,Laptop,Normal
TXN1409,Neha,9753,India,10:29:47,Mobile,Normal
TXN1325,Divya,34625,UK,11:01:09,Tablet,Normal
TXN2765,Meera,76844,China,11:07:21,Desktop,Suspicious
TXN1299,Priya,19800,Singapore,21:44:53,Desktop,Normal
TXN2262,Pooja,13390,India,06:55:51,Desktop,Normal
TXN2945,Dev,81280,UK,16:33:15,Tablet,Suspicious
TXN1025,Akash,42874,India,12:09:23,Desktop,Normal
TXN2858,Kavya,74013,India,04:43:29,Laptop,Suspicious
TXN1714,Karan,42355,India,16:40:03,Laptop,Normal
TXN2009,Amit,32185,India,07:35:25,Mobile,Normal
TXN1193,Vivek,53732,India,15:43:34,Desktop,Normal
TXN1440,Ritika,30477,UK,17:05:34,Desktop,Normal
TXN1573,Sanjay,39432,India,08:19:44,Tablet,Normal
TXN1946,Pooja,43497,USA,14:26:12,Laptop,Normal
TXN1997,Ritika,37284,India,10:06:02,Tablet,Normal
TXN1503,Aditya,25518,India,20:49:43,Desktop,Normal
TXN1605,Arjun,56868,India,08:10:51,Mobile,Normal
TXN2716,Ishita,94248,India,09:32:44,Laptop,Suspicious
TXN2163,Akash,33502,USA,19:49:24,Desktop,Normal
TXN2786,Amit,79926,India,16:19:44,Desktop,Suspicious
TXN1846,Ritika,15607,India,18:22:52,Mobile,Normal
TXN1003,Simran,14031,USA,19:14:28,Mobile,Normal
TXN2286,Pooja,11734,UK,19:46:57,Tablet,Normal
TXN2222,Pooja,14735,India,14:21:39,Tablet,Normal
TXN1467,Neha,14855,Singapore,21:17:02,Laptop,Normal
TXN1321,Simran,20252,India,09:05:20,Mobile,Normal
TXN1005,Arjun,11189,India,16:06:05,Tablet,Normal
TXN1222,Simran,17426,UK,11:07:42,Laptop,Normal
TXN2374,Manish,14340,UK,19:17:52,Mobile,Normal
TXN1547,Rahul,9142,UAE,11:28:29,Laptop,Normal
TXN1228,Meera,45964,India,21:45:58,Tablet,Normal
TXN1039,Divya,28759,India,20:55:46,Laptop,Normal
TXN1542,Aditya,32984,India,06:55:49,Laptop,Normal
TXN1242,Riya,44111,UK,14:01:11,Mobile,Normal
TXN1898,Anjali,49900,India,12:31:47,Desktop,Normal
TXN2133,Sanjay,41342,India,20:12:13,Mobile,Normal
TXN2448,Amit,3650,India,16:29:43,Desktop,Normal
TXN2868,Sanjay,60453,Nigeria,11:32:54,Mobile,Suspicious
TXN1842,Rajesh,52869,India,18:30:58,Tablet,Normal
TXN2418,Suresh,28740,USA,14:04:06,Laptop,Normal
TXN2653,Tanvi,61761,China,03:54:42,Tablet,Suspicious
TXN2969,Akash,74424,Unknown,00:48:09,Laptop,Suspicious
TXN1661,Dev,46643,India,09:05:42,Mobile,Normal
TXN2210,Arjun,10256,USA,19:10:44,Mobile,Normal
TXN1314,Priya,52846,India,07:20:59,Mobile,Normal
TXN1691,Tanvi,14548,India,19:32:01,Laptop,Normal
TXN2503,Suresh,81241,Russia,17:39:50,Tablet,Suspicious
TXN1424,Akash,1227,USA,06:19:29,Tablet,Normal
TXN1594,Karan,1095,USA,18:54:47,Mobile,Normal
TXN2963,Manish,99539,India,23:00:06,Desktop,Suspicious
TXN1622,Sanjay,18723,India,06:20:38,Desktop,Normal
TXN2170,Ritika,35818,India,17:54:27,Mobile,Normal
TXN2043,Riya,16216,India,06:22:05,Tablet,Normal
TXN1227,Aditya,43161,China,06:03:30,Tablet,Normal
TXN2117,Tanvi,43232,USA,20:30:14,Desktop,Normal
TXN2331,Tanvi,25080,India,06:43:31,Laptop,Normal
TXN2315,Dev,29262,India,12:06:02,Laptop,Normal
TXN1066,Nikhil,37210,India,19:08:02,Mobile,Normal
TXN1024,Rajesh,50935,India,22:58:06,Mobile,Normal
TXN1144,Sneha,54878,India,18:31:04,Laptop,Normal
TXN1536,Pooja,38534,India,22:57:43,Laptop,Normal
TXN1811,Sanjay,30564,India,18:27:20,Laptop,Normal
TXN2466,Amit,20720,USA,20:09:30,Tablet,Normal
TXN1085,Pooja,19803,India,19:50:37,Mobile,Normal
TXN2660,Manish,80776,India,23:21:21,Desktop,Suspicious
TXN2645,Amit,82635,India,00:21:52,Desktop,Suspicious
TXN2804,Pooja,98092,India,05:14:02,Desktop,Suspicious
TXN2817,Riya,79764,India,00:07:52,Laptop,Suspicious
TXN2576,Rajesh,99261,India,03:06:00,Laptop,Suspicious
TXN2144,Amit,9992,India,19:55:29,Tablet,Normal
TXN1362,Riya,58824,UK,21:18:34,Laptop,Normal
TXN2611,Pooja,93232,UAE,12:52:37,Laptop,Suspicious
TXN2865,Amit,98891,India,11:05:04,Desktop,Suspicious
TXN2026,Nisha,8070,India,15:55:56,Tablet,Normal
TXN2030,Karan,33108,India,11:01:22,Mobile,Normal
TXN2303,Simran,22142,Singapore,16:52:54,Mobile,Normal
TXN2355,Neha,16376,India,15:37:05,Laptop,Normal
TXN2730,Arjun,76072,USA,03:07:05,Laptop,Suspicious
TXN1665,Rajesh,38435,Singapore,22:51:36,Desktop,Normal
TXN1364,Dev,27427,India,07:25:03,Desktop,Normal
TXN1077,Divya,48745,UK,16:27:38,Laptop,Normal
TXN1027,Kavya,2276,India,17:56:53,Mobile,Normal
TXN2436,Akash,22203,India,06:05:29,Tablet,Normal
TXN1525,Tanvi,33225,India,20:31:10,Laptop,Normal
TXN2834,Vikram,65112,Brazil,05:34:34,Tablet,Suspicious
TXN1055,Rahul,31034,India,09:04:34,Desktop,Normal
TXN1638,Suresh,38541,India,07:11:38,Mobile,Normal
TXN1302,Sneha,51867,India,13:19:07,Laptop,Normal
TXN1718,Priya,35981,India,17:00:57,Mobile,Normal
TXN1624,Rajesh,24424,USA,13:10:06,Desktop,Normal
TXN1007,Ishita,31108,India,09:59:24,Laptop,Normal
TXN1803,Rajesh,53613,India,20:31:02,Mobile,Normal
TXN2049,Vivek,17173,India,18:49:02,Tablet,Normal
TXN1336,Shreya,24690,India,13:07:12,Desktop,Normal
TXN1047,Pooja,28722,USA,21:09:12,Mobile,Normal
TXN2763,Neha,94804,India,05:43:59,Desktop,Suspicious
TXN1106,Kavya,15380,India,19:31:01,Tablet,Normal
TXN1349,Manish,14815,USA,19:39:40,Laptop,Normal
TXN2079,Riya,4813,India,22:05:30,Mobile,Normal
TXN1238,Nisha,48255,India,15:38:19,Mobile,Normal
TXN1213,Sanjay,30729,India,19:37:47,Desktop,Normal
TXN2775,Sneha,58671,USA,00:25:26,Mobile,Suspicious
TXN2138,Nisha,3043,India,19:44:37,Tablet,Normal
TXN1793,Anjali,39272,UK,14:00:21,Tablet,Normal
TXN2586,Manish,85430,Russia,05:39:13,Desktop,Suspicious
TXN2582,Neha,82660,India,06:12:40,Desktop,Suspicious
TXN2671,Arjun,82385,Germany,14:18:24,Tablet,Suspicious
TXN1523,Nisha,24529,UAE,06:31:08,Desktop,Normal
TXN1232,Nisha,43907,India,12:27:28,Desktop,Normal
TXN1644,Sanjay,29719,USA,19:10:56,Tablet,Normal
TXN2507,Dev,41534,USA,02:15:53,Mobile,Suspicious
TXN1533,Nisha,47579,India,19:10:39,Desktop,Normal
TXN2941,Anjali,67527,USA,11:52:57,Laptop,Suspicious
TXN1603,Vikram,7924,India,20:29:20,Tablet,Normal
TXN2329,Riya,49245,India,20:14:35,Tablet,Normal
TXN2074,Riya,44314,USA,11:29:47,Mobile,Normal
TXN2304,Arjun,45921,USA,17:06:34,Mobile,Normal
TXN1060,Ishita,37256,India,14:18:38,Desktop,Normal
TXN2263,Akash,35053,India,16:26:37,Mobile,Normal
TXN1092,Manish,46064,India,09:49:27,Desktop,Normal
TXN1666,Sneha,50623,India,11:10:13,Desktop,Normal
TXN1280,Pooja,37629,India,16:52:08,Laptop,Normal
TXN2113,Sneha,26139,India,08:27:25,Desktop,Normal
TXN1359,Kavya,34733,India,21:56:19,Tablet,Normal
TXN2128,Sneha,39808,India,20:20:35,Laptop,Normal
TXN2169,Sanjay,45465,India,22:43:02,Laptop,Normal
TXN1847,Kavya,52947,India,06:32:56,Desktop,Normal
TXN2521,Divya,89633,India,00:50:09,Desktop,Suspicious
TXN1110,Priya,18049,India,16:13:29,Mobile,Normal
TXN1042,Vikram,28648,India,14:29:15,Laptop,Normal
TXN1125,Anjali,49090,India,14:39:51,Tablet,Normal
TXN1204,Akash,11783,India,21:51:18,Mobile,Normal
TXN1052,Nikhil,39962,India,08:26:42,Mobile,Normal
TXN1545,Akash,19585,India,10:36:54,Tablet,Normal
TXN1068,Tanvi,17353,India,09:22:49,Tablet,Normal
TXN2740,Tanvi,61165,Nigeria,22:20:33,Mobile,Suspicious
TXN2547,Pooja,80906,USA,03:53:08,Mobile,Suspicious
TXN1183,Amit,31768,UK,14:21:39,Tablet,Normal
TXN1137,Karan,8835,USA,11:12:13,Tablet,Normal
TXN1899,Neha,49197,India,14:13:14,Desktop,Normal
TXN1796,Amit,52382,USA,16:33:14,Desktop,Normal
TXN1132,Suresh,32201,India,21:28:50,Laptop,Normal
TXN1080,Tanvi,22639,India,16:42:54,Laptop,Normal
TXN2986,Pooja,42106,Nigeria,03:15:51,Tablet,Suspicious
TXN2540,Kavya,81705,India,07:58:56,Laptop,Suspicious
TXN1541,Sanjay,34791,USA,14:44:59,Mobile,Normal
TXN2668,Anjali,80926,Brazil,16:39:47,Tablet,Suspicious
TXN1983,Divya,37570,USA,19:52:23,Laptop,Normal
TXN1165,Nisha,34724,UK,06:42:55,Tablet,Normal
TXN1248,Tanvi,6346,India,20:42:27,Tablet,Normal
TXN1446,Pooja,18141,India,22:56:31,Tablet,Normal
TXN2514,Amit,59075,India,04:30:13,Tablet,Suspicious
TXN1858,Anjali,48460,USA,16:59:29,Laptop,Normal
TXN2211,Simran,11813,India,13:59:37,Laptop,Normal
TXN1097,Vivek,11430,USA,21:28:16,Desktop,Normal
TXN2973,Sneha,97016,USA,20:01:09,Tablet,Suspicious
TXN1737,Rahul,45016,India,09:53:36,Tablet,Normal
TXN2255,Divya,30649,India,22:33:53,Laptop,Normal
TXN1102,Karan,36560,India,19:03:13,Tablet,Normal
TXN1434,Manish,45482,India,21:03:22,Tablet,Normal
TXN1074,Sanjay,22512,India,08:49:17,Mobile,Normal
TXN2791,Arjun,75827,France,09:07:06,Laptop,Suspicious
TXN2234,Neha,59091,India,11:50:50,Desktop,Normal
TXN1918,Kavya,55982,India,09:28:47,Mobile,Normal
TXN2711,Nikhil,84175,UK,10:24:36,Laptop,Suspicious
TXN2670,Nisha,74675,India,17:09:35,Desktop,Suspicious
TXN2620,Rohan,59119,France,18:28:40,Mobile,Suspicious
TXN1762,Manish,45005,India,16:23:52,Laptop,Normal
TXN1989,Vivek,7822,India,11:35:25,Mobile,Normal
TXN1388,Ritika,37832,USA,14:08:06,Desktop,Normal
TXN1235,Amit,6978,UK,08:05:27,Laptop,Normal
TXN2506,Rajesh,87003,India,16:35:19,Mobile,Suspicious
TXN1267,Aditya,42378,India,14:37:03,Mobile,Normal
TXN2187,Amit,38443,USA,14:49:28,Laptop,Normal
TXN1117,Riya,40796,China,09:49:52,Desktop,Normal
TXN2606,Shreya,72776,Germany,12:01:11,Tablet,Suspicious
TXN1673,Vivek,27928,India,18:41:31,Tablet,Normal
TXN1249,Riya,29969,India,14:13:48,Laptop,Normal
TXN2452,Pooja,38259,India,08:58:02,Laptop,Normal
TXN2994,Shreya,78032,Unknown,03:08:39,Mobile,Suspicious
TXN1094,Ritika,56596,India,20:08:51,Tablet,Normal
TXN1033,Sneha,17246,India,08:21:01,Desktop,Normal
TXN2463,Shreya,20834,India,10:08:00,Desktop,Normal
TXN2667,Manish,57816,Nigeria,23:23:25,Tablet,Suspicious
TXN1448,Ritika,14312,India,16:26:02,Desktop,Normal
TXN1716,Kavya,52459,USA,08:08:39,Tablet,Normal
TXN2809,Akash,87185,USA,08:11:16,Laptop,Suspicious
TXN2517,Ishita,62672,China,16:08:31,Tablet,Suspicious
TXN1000,Manish,8296,India,14:15:14,Desktop,Normal
TXN2375,Manish,11524,India,13:25:15,Laptop,Normal
TXN2101,Ritika,32684,USA,22:19:49,Mobile,Normal
TXN2108,Dev,29908,India,09:17:09,Desktop,Normal
TXN2226,Meera,14025,USA,16:14:49,Laptop,Normal
TXN1082,Karan,27371,USA,15:35:08,Desktop,Normal
TXN2288,Kavya,57854,India,16:04:59,Tablet,Normal
TXN1676,Ishita,32143,UAE,14:57:23,Laptop,Normal
TXN2920,Ishita,80577,Unknown,12:59:12,Mobile,Suspicious
TXN2046,Rohan,15829,India,19:48:00,Mobile,Normal
TXN1770,Aditya,44152,India,22:08:31,Laptop,Normal
TXN2946,Tanvi,70385,France,23:30:14,Laptop,Suspicious
TXN2280,Shreya,51272,India,12:01:05,Tablet,Normal
TXN2580,Pooja,49660,Nigeria,02:38:21,Mobile,Suspicious
TXN2488,Sneha,52226,India,09:52:35,Laptop,Normal
TXN1404,Karan,17256,India,14:24:15,Tablet,Normal
TXN2727,Priya,88779,India,10:37:27,Desktop,Suspicious
TXN2298,Divya,34588,USA,06:54:16,Desktop,Normal
TXN2340,Akash,5471,India,06:11:24,Mobile,Normal
TXN1104,Kavya,1386,UAE,17:19:48,Tablet,Normal
TXN1688,Anjali,58047,India,17:22:10,Mobile,Normal
TXN2305,Akash,10418,India,10:33:18,Mobile,Normal
TXN1826,Vivek,13681,India,21:28:21,Mobile,Normal
TXN1062,Vivek,56450,India,08:40:27,Mobile,Normal
TXN1852,Rahul,16969,India,10:36:37,Desktop,Normal
TXN2353,Dev,59415,India,16:24:06,Tablet,Normal
TXN1223,Vikram,1973,India,13:37:20,Laptop,Normal
TXN1145,Vikram,10777,UK,15:05:15,Laptop,Normal
TXN2088,Akash,12510,India,16:53:21,Tablet,Normal
TXN1373,Karan,45158,India,19:37:19,Laptop,Normal
TXN2420,Riya,44960,China,07:00:16,Tablet,Normal
TXN2142,Pooja,58195,India,10:08:00,Laptop,Normal
TXN2826,Riya,83878,India,02:57:02,Desktop,Suspicious
TXN2494,Amit,18433,India,19:23:40,Desktop,Normal
TXN2601,Suresh,83048,Germany,18:25:40,Laptop,Suspicious
TXN2270,Priya,21750,India,10:28:16,Mobile,Normal
TXN1009,Priya,44336,India,15:05:54,Desktop,Normal
TXN1449,Ishita,10563,India,14:35:59,Tablet,Normal
TXN1708,Meera,52648,Singapore,16:23:16,Mobile,Normal
TXN1255,Amit,27022,Singapore,07:27:01,Tablet,Normal
TXN1882,Shreya,40289,India,22:44:14,Desktop,Normal
TXN1389,Neha,4326,India,22:14:40,Desktop,Normal
TXN1908,Divya,41159,Singapore,14:11:35,Mobile,Normal
TXN1924,Meera,42371,India,18:54:58,Laptop,Normal
TXN2703,Pooja,63013,Nigeria,03:30:42,Desktop,Suspicious
TXN2232,Priya,46364,India,07:17:08,Laptop,Normal
TXN1460,Shreya,12748,India,09:33:09,Desktop,Normal
TXN2269,Anjali,12492,UK,10:10:15,Laptop,Normal
TXN2759,Amit,46136,China,22:05:47,Mobile,Suspicious
TXN2168,Rajesh,58034,India,06:18:59,Tablet,Normal
TXN1958,Kavya,26501,India,15:59:20,Desktop,Normal
TXN1501,Nikhil,43272,India,18:48:21,Tablet,Normal
TXN1739,Vivek,17770,India,13:29:18,Mobile,Normal
TXN2849,Akash,83287,France,20:41:25,Tablet,Suspicious
TXN1868,Suresh,49735,UK,06:36:33,Laptop,Normal
TXN1731,Pooja,28582,India,09:42:33,Mobile,Normal
TXN1539,Akash,17223,USA,18:31:09,Mobile,Normal
TXN2201,Sanjay,8745,India,22:29:43,Desktop,Normal
TXN1697,Simran,43424,India,15:19:43,Laptop,Normal
TXN2392,Pooja,42874,China,17:57:51,Laptop,Normal
TXN2376,Vikram,13577,India,13:51:52,Mobile,Normal
TXN2145,Riya,12783,India,22:27:35,Tablet,Normal
TXN2031,Divya,41975,India,13:32:17,Laptop,Normal
TXN1372,Suresh,37891,India,21:52:01,Mobile,Normal
TXN1667,Vikram,3796,India,08:43:27,Desktop,Normal
TXN2525,Akash,89935,China,05:48:28,Tablet,Suspicious
TXN1357,Sanjay,57633,India,19:15:55,Desktop,Normal
TXN1967,Karan,37592,UK,17:51:57,Tablet,Normal
TXN1783,Pooja,45786,India,10:53:03,Mobile,Normal
TXN1735,Divya,47100,India,15:10:02,Tablet,Normal
TXN2035,Meera,16752,India,10:27:19,Mobile,Normal
TXN1970,Simran,46681,India,12:36:11,Mobile,Normal
TXN2524,Kavya,98538,India,10:50:24,Tablet,Suspicious
TXN2486,Dev,4058,USA,14:57:09,Laptop,Normal
TXN2523,Rahul,90883,India,02:55:02,Tablet,Suspicious
TXN2490,Anjali,48733,India,20:48:32,Tablet,Normal
TXN2642,Rohan,99239,India,06:28:44,Laptop,Suspicious
TXN2252,Vikram,22949,India,09:41:30,Desktop,Normal
TXN2693,Sneha,74231,USA,04:38:33,Mobile,Suspicious
TXN2749,Amit,82915,India,10:49:17,Desktop,Suspicious
TXN2236,Nisha,15184,India,21:53:29,Mobile,Normal
TXN1885,Sanjay,39409,India,22:00:47,Laptop,Normal
TXN1079,Rahul,35073,UAE,12:23:27,Laptop,Normal
TXN2172,Aditya,51669,India,13:46:43,Desktop,Normal
TXN1814,Divya,33953,India,15:50:43,Mobile,Normal
TXN2285,Rohan,48700,Singapore,20:47:26,Tablet,Normal
TXN1671,Sneha,28160,India,10:36:37,Laptop,Normal
TXN2531,Rahul,86743,India,22:53:56,Tablet,Suspicious
TXN1057,Divya,19676,India,20:53:34,Mobile,Normal
TXN1133,Amit,20283,India,18:44:15,Mobile,Normal
TXN2140,Simran,14842,India,11:30:08,Desktop,Normal
TXN1933,Ishita,19623,India,10:08:33,Desktop,Normal
TXN2684,Manish,84676,India,23:13:59,Tablet,Suspicious
TXN1823,Manish,37022,India,15:42:04,Mobile,Normal
TXN2214,Suresh,43713,India,15:26:44,Tablet,Normal
TXN1504,Divya,2609,India,09:18:26,Laptop,Normal
TXN2774,Vikram,94220,India,11:56:55,Desktop,Suspicious
TXN1347,Nikhil,39053,India,11:42:39,Mobile,Normal
TXN1386,Pooja,3756,India,08:22:59,Tablet,Normal
TXN2024,Priya,19613,India,14:03:29,Laptop,Normal
TXN1894,Tanvi,46952,India,16:26:22,Laptop,Normal
TXN1828,Anjali,1316,India,13:50:14,Tablet,Normal
TXN2892,Anjali,75570,Brazil,04:18:54,Tablet,Suspicious
TXN1475,Manish,18912,UK,20:31:14,Mobile,Normal
TXN2470,Sneha,42314,UK,19:26:54,Tablet,Normal
TXN2447,Shreya,25132,India,11:27:40,Tablet,Normal
TXN2581,Divya,88926,India,21:43:09,Laptop,Suspicious
TXN1652,Suresh,37314,USA,14:42:18,Mobile,Normal
TXN1172,Akash,32621,India,13:29:35,Desktop,Normal
TXN2149,Suresh,25155,India,21:44:05,Desktop,Normal
TXN1038,Shreya,27677,India,09:06:42,Tablet,Normal
TXN1713,Vikram,21734,Singapore,11:49:05,Tablet,Normal
TXN1090,Riya,56688,USA,08:29:26,Desktop,Normal
TXN2936,Amit,58233,Brazil,23:19:17,Mobile,Suspicious
TXN2205,Vivek,21141,UK,09:29:39,Desktop,Normal
TXN1875,Ishita,16058,India,11:06:13,Tablet,Normal
TXN2351,Dev,19640,India,07:01:37,Laptop,Normal
TXN2889,Divya,80530,India,09:32:52,Laptop,Suspicious
TXN2093,Shreya,59197,UK,17:04:09,Mobile,Normal
TXN2155,Pooja,11977,India,15:46:50,Mobile,Normal
TXN2781,Kavya,89247,India,02:48:27,Desktop,Suspicious
TXN2958,Rohan,86207,India,05:38:17,Tablet,Suspicious
TXN1499,Simran,3409,UK,17:44:57,Laptop,Normal
TXN1338,Aditya,53668,India,10:39:56,Laptop,Normal
TXN2188,Vivek,33617,India,06:59:02,Tablet,Normal
TXN1028,Neha,4796,India,08:05:46,Tablet,Normal
TXN2217,Riya,12796,USA,21:39:05,Mobile,Normal
TXN2399,Akash,11508,USA,14:32:04,Mobile,Normal
TXN2820,Rohan,71485,Nigeria,00:19:21,Tablet,Suspicious
TXN1945,Arjun,6191,India,13:33:48,Mobile,Normal
TXN1169,Suresh,11379,India,06:35:26,Laptop,Normal
TXN2404,Nisha,39929,USA,19:50:20,Tablet,Normal
TXN2197,Manish,46143,India,21:05:56,Tablet,Normal
TXN2253,Dev,49825,USA,13:20:22,Mobile,Normal
TXN2613,Kavya,73805,Unknown,05:46:52,Tablet,Suspicious
TXN1912,Akash,7545,USA,14:51:15,Tablet,Normal
